order_id,customer_id,order_date,Order Status,Subtotal (inc tax),sub_total,Tax Total,Shipping Cost (inc tax),Shipping Cost (ex tax),Ship Method,Order Total (inc tax),order_total,total_quantity,Date Shipped,city,state,zip,Product Details,Coupon Details
851,2,30/07/2012,Shipped,23.68,22,0,5.5,5.5,Ship by Weight,5.5,5.5,1,1/8/2012,Denver,CO,80224,"Product ID: 518, Product Qty: 1, Product SKU: 1030-Black-M, Product Name: Lace Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: M, Product Unit Price: 23.68, Product Total Price: 23.68","Coupon Code: quicktest, Coupon Name: , Coupon Value: 22.00"
3848,984,1/9/2019,Shipped,74,74,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,59.2,59.2,1,3/9/2019,Houston,TX,77056,"Product ID: 661, Product Qty: 1, Product SKU: 501-White-S, Product Name: Tank, Product Weight: 0.3500, Product Variation Details: Color: White, Size: S, Product Unit Price: 74.00, Product Total Price: 74.00","Coupon Code: relax, Coupon Name: relax, Coupon Value: 14.80"
2998,1263,28/02/2017,Shipped,148,148,0,0,0,Free Shipping,118.4,118.4,2,1/3/2017,Malvern,IA,51551,"Product ID: 609, Product Qty: 1, Product SKU: 230-White-XS, Product Name: Scoop Neck, 3/4 Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 74.00, Product Total Price: 74.00|Product ID: 635, Product Qty: 1, Product SKU: 230-Slate Gray-XS, Product Name: Scoop Neck, 3/4 Sleeve, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 74.00, Product Total Price: 74.00","Coupon Code: relax, Coupon Name: relax, Coupon Value: 29.60"
3850,1467,2/9/2019,Shipped,160,160,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,128,128,2,3/9/2019,Potomac,MD,20854,"Product ID: 660, Product Qty: 2, Product SKU: 402-Black-XL, Product Name: Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: XL, Product Unit Price: 80.00, Product Total Price: 160.00","Coupon Code: relax, Coupon Name: relax, Coupon Value: 32.00"
3845,545,30/08/2019,Shipped,160,160,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,128,128,2,30/08/2019,raleigh,NC,27609,"Product ID: 662, Product Qty: 1, Product SKU: 230-Black-XL, Product Name: Scoop Neck - 3/4 Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: XL, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 662, Product Qty: 1, Product SKU: 230-White-XL, Product Name: Scoop Neck - 3/4 Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: XL, Product Unit Price: 80.00, Product Total Price: 80.00","Coupon Code: relax, Coupon Name: relax, Coupon Value: 32.00"
3847,1620,31/08/2019,Shipped,168,168,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,134.4,134.4,2,3/9/2019,Los Altos,CA,94024,"Product ID: 656, Product Qty: 1, Product SKU: 9001-White-M, Product Name: Men's Crew Neck, Product Weight: 0.4500, Product Variation Details: Color: White, Size: M, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 656, Product Qty: 1, Product SKU: 9001-Black-M, Product Name: Men's Crew Neck, Product Weight: 0.4500, Product Variation Details: Color: Black, Size: M, Product Unit Price: 84.00, Product Total Price: 84.00","Coupon Code: relax, Coupon Name: relax, Coupon Value: 33.60"
2999,1286,1/3/2017,Shipped,275,275,0,0,0,Free Shipping,220,220,4,1/3/2017,Winston Salem,NC,27101,"Product ID: 497, Product Qty: 2, Product SKU: 201-Black-L, Product Name: Modest Scoop, Short Sleeve, Black , Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 67.00, Product Total Price: 134.00|Product ID: 608, Product Qty: 1, Product SKU: 230-Black-L, Product Name: Scoop Neck, 3/4 Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 74.00, Product Total Price: 74.00|Product ID: 644, Product Qty: 1, Product SKU: 1001-Black-L, Product Name: High Neck Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 67.00, Product Total Price: 67.00","Coupon Code: relax, Coupon Name: relax, Coupon Value: 55.00"
3846,308,31/08/2019,Shipped,314,314,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,251.2,251.2,4,3/9/2019,morton,IL,61550,"Product ID: 660, Product Qty: 1, Product SKU: 402-White-L, Product Name: Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: L, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 661, Product Qty: 1, Product SKU: 501-White-M, Product Name: Tank, Product Weight: 0.3500, Product Variation Details: Color: White, Size: M, Product Unit Price: 74.00, Product Total Price: 74.00|Product ID: 664, Product Qty: 1, Product SKU: 302-White-L, Product Name: V-Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: L, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 664, Product Qty: 1, Product SKU: 302-Black-L, Product Name: V-Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: L, Product Unit Price: 80.00, Product Total Price: 80.00","Coupon Code: relax, Coupon Name: relax, Coupon Value: 62.80"
3849,1450,2/9/2019,Shipped,480,480,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,384,384,6,5/9/2019,Carmel,CA,93923-9600,"Product ID: 660, Product Qty: 1, Product SKU: 402-Black-S, Product Name: Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 660, Product Qty: 1, Product SKU: 402-White-S, Product Name: Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 660, Product Qty: 1, Product SKU: 402-ChiliPepperRed-S, Product Name: Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Chili Pepper Red, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 664, Product Qty: 1, Product SKU: 302-Black-S, Product Name: V-Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 664, Product Qty: 1, Product SKU: 302-White-S, Product Name: V-Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 667, Product Qty: 1, Product SKU: 202-White-S, Product Name: Scoop Neck - Long Sleeve, Product Weight: 0.2000, Product Variation Details: Color: White, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00","Coupon Code: relax, Coupon Name: relax, Coupon Value: 96.00"
2198,1224,18/11/2015,Shipped,349,349,0,0,0,Free Shipping,279.2,279.2,5,19/11/2015,Canby,OR,97013,"Product ID: 496, Product Qty: 1, Product SKU: 202-Black-M, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 506, Product Qty: 1, Product SKU: 202-White-M, Product Name: Modest Scoop, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 556, Product Qty: 1, Product SKU: 202-Java-M, Product Name: Modest Scoop, Long Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 558, Product Qty: 1, Product SKU: 802-Black-M, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 71.00, Product Total Price: 71.00|Product ID: 577, Product Qty: 1, Product SKU: 802-Java-M, Product Name: Turtleneck, Long Sleeve, Java, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 71.00, Product Total Price: 71.00","Coupon Code: roberts, Coupon Name: roberts, Coupon Value: 69.80"
3447,1443,20/05/2018,Shipped,72,72,0,0,0,Free Shipping,50.4,50.4,1,22/05/2018,Chilmark,Wiltshire,SP3 5BB,"Product ID: 644, Product Qty: 1, Product SKU: 1001-Black-M, Product Name: High Neck Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 72.00, Product Total Price: 72.00","Coupon Code: royalwedding, Coupon Name: royalwedding 30% off, Coupon Value: 21.60"
3442,1327,19/05/2018,Shipped,109,109,0,0,0,Free Shipping,76.3,76.3,1,22/05/2018,Albany,NY,12204,"Product ID: 527, Product Qty: 1, Product SKU: 1050-White-S, Product Name: EveryWear Luxury Pant, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 109.00, Product Total Price: 109.00","Coupon Code: royalwedding, Coupon Name: royalwedding 30% off, Coupon Value: 32.70"
3439,829,19/05/2018,Shipped,119,119,0,0,0,Free Shipping,83.3,83.3,2,22/05/2018,Stamford,CT,6903,"Product ID: 500, Product Qty: 1, Product SKU: 302-Black-XL, Product Name: V-Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 551, Product Qty: 1, Product SKU: 901-Black-XL, Product Name: Racerback Tank, Black - Sizes L & XL only, Product Weight: 0.3000, Product Variation Details: Size: XL, Product Unit Price: 39.00, Product Total Price: 39.00","Coupon Code: royalwedding, Coupon Name: royalwedding 30% off, Coupon Value: 35.70"
3449,1516,21/05/2018,Shipped,168,168,0,0,0,Free Shipping,117.6,117.6,2,22/05/2018,Portland,OR,97215,"Product ID: 555, Product Qty: 1, Product SKU: 802-White-M, Product Name: Turtleneck, Long Sleeve, White, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 575, Product Qty: 1, Product SKU: 802-SlateGray-M, Product Name: Turtleneck, Long Sleeve, Slate Gray , Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 84.00, Product Total Price: 84.00","Coupon Code: royalwedding, Coupon Name: royalwedding 30% off, Coupon Value: 50.40"
3446,1233,20/05/2018,Shipped,216,216,0,0,0,Free Shipping,151.2,151.2,3,22/05/2018,AUSTIN,TX,78703,"Product ID: 509, Product Qty: 3, Product SKU: 401-Black-L, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 72.00, Product Total Price: 216.00","Coupon Code: royalwedding, Coupon Name: royalwedding 30% off, Coupon Value: 64.80"
3441,1510,19/05/2018,Shipped,224,224,0,0,0,Free Shipping,156.8,156.8,3,22/05/2018,brookline,MA,2446,"Product ID: 509, Product Qty: 1, Product SKU: 401-Black-S, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 72.00, Product Total Price: 72.00|Product ID: 586, Product Qty: 1, Product SKU: 402-FuchsiaPurple-S, Product Name: Crew Neck, Long Sleeve, Fuchsia Purple, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 644, Product Qty: 1, Product SKU: 1001-Black-S, Product Name: High Neck Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 72.00, Product Total Price: 72.00","Coupon Code: royalwedding, Coupon Name: royalwedding 30% off, Coupon Value: 67.20"
3438,1453,19/05/2018,Shipped,240,240,0,0,0,Free Shipping,168,168,3,22/05/2018,Danbury,NC,27016-7337,"Product ID: 555, Product Qty: 1, Product SKU: 802-White-L, Product Name: Turtleneck, Long Sleeve, White, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 558, Product Qty: 1, Product SKU: 802-Black-L, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 642, Product Qty: 1, Product SKU: 1001-Ivory-L, Product Name: High Neck Tank, Ivory, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 72.00, Product Total Price: 72.00","Coupon Code: royalwedding, Coupon Name: royalwedding 30% off, Coupon Value: 72.00"
1121,719,1/4/2013,Shipped,124,124,0,5.5,5.5,Ship by Weight,29.5,29.5,2,2/4/2013,orlando,FL,32819,"Product ID: 511, Product Qty: 1, Product SKU: 501-Black-L, Product Name: Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 546, Product Qty: 1, Product SKU: 601-Natural-L, Product Name: Camisole, Natural, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 62.00, Product Total Price: 62.00","Coupon Code: S4TP98435, Coupon Name: S4TP98435, Coupon Value: 100.00"
2221,1229,23/11/2015,Shipped,69,69,0,5.5,5.5,Ship by Weight,53.8,53.8,1,23/11/2015,Sausalito,CA,94965,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-S, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00","Coupon Code: sailing, Coupon Name: sailing, Coupon Value: 20.70"
2155,1203,24/10/2015,Shipped,86,86,0,5.5,5.5,Ship by Weight,65.7,65.7,1,26/10/2015,San Francisco,CA,94115,"Product ID: 597, Product Qty: 1, Product SKU: 2001-White-S, Product Name: Droop Neck, Tank, White, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 86.00, Product Total Price: 86.00","Coupon Code: sailing, Coupon Name: sailing, Coupon Value: 25.80"
2181,1217,10/11/2015,Shipped,215,215,0,8.35,8.35,Ship by Weight,73.35,73.35,3,11/11/2015,Fremont,CA,94539-5442,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-L, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 552, Product Qty: 1, Product SKU: 1070-Black-L, Product Name: Legging, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 75.00, Product Total Price: 75.00|Product ID: 558, Product Qty: 1, Product SKU: 802-Black-XL, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: XL, Product Unit Price: 71.00, Product Total Price: 71.00","Coupon Code: Saintfrancis2015, Coupon Name: Saintfrancis2015, Coupon Value: 150.00"
3211,1284,8/11/2017,Shipped,537.13,522,9.08,0,0,Free Shipping,322.28,313.2,7,9/11/2017,Greenwood Village,CO,80111,"Product ID: 512, Product Qty: 1, Product SKU: 601-Black-L, Product Name: Camisole, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 74.08, Product Total Price: 74.08|Product ID: 558, Product Qty: 1, Product SKU: 802-Black-L, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 78.20, Product Total Price: 78.20|Product ID: 558, Product Qty: 2, Product SKU: 802-Black-XL, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: XL, Product Unit Price: 78.20, Product Total Price: 156.40|Product ID: 608, Product Qty: 1, Product SKU: 230-Black-L, Product Name: Scoop Neck, 3/4 Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 76.15, Product Total Price: 76.15|Product ID: 608, Product Qty: 1, Product SKU: 230-Black-M, Product Name: Scoop Neck, 3/4 Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 76.15, Product Total Price: 76.15|Product ID: 609, Product Qty: 1, Product SKU: 230-White-M, Product Name: Scoop Neck, 3/4 Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 76.15, Product Total Price: 76.15","Coupon Code: sample2017, Coupon Name: sample 2017, Coupon Value: 208.80"
2284,13,14/12/2015,Shipped,72.13,67,3.33,5.5,5.5,Ship by Weight,52.38,49.05,1,16/12/2015,Denver,CO,80203,"Product ID: 645, Product Qty: 1, Product SKU: 9001-White-M, Product Name: Men's Crew Neck, Short Sleeve, White, Product Weight: 0.4500, Product Variation Details: Size: M, Product Unit Price: 72.13, Product Total Price: 72.13","Coupon Code: samplesale2015, Coupon Name: samplesale2015, Coupon Value: 23.45"
2278,1251,13/12/2015,Shipped,137.89,134,2.53,0,0,Free Shipping,89.63,87.1,2,14/12/2015,Littleton,CO,80120,"Product ID: 645, Product Qty: 2, Product SKU: 9001-White-L, Product Name: Men's Crew Neck, Short Sleeve, White, Product Weight: 0.4500, Product Variation Details: Size: L, Product Unit Price: 68.94, Product Total Price: 137.88","Coupon Code: samplesale2015, Coupon Name: samplesale2015, Coupon Value: 46.90"
4120,1709,26/08/2020,Shipped,160,160,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,144,144,2,27/08/2020,Pebble Beach,CA,93953,"Product ID: 662, Product Qty: 1, Product SKU: 230-Black-S, Product Name: Luxury Basic Scoop Neck - 3/4 Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 662, Product Qty: 1, Product SKU: 230-White-S, Product Name: Luxury Basic Scoop Neck - 3/4 Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00","Coupon Code: SAVE10NOW, Coupon Name: Pop Up Form Save 10%, Coupon Value: 16.00"
4135,1716,19/09/2020,Shipped,80,80,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,72,72,1,21/09/2020,Livingston,NJ,7039,"Product ID: 660, Product Qty: 1, Product SKU: 402-Ivory-L, Product Name: Luxury Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Ivory, Size: L, Product Unit Price: 80.00, Product Total Price: 80.00","Coupon Code: SAVE10NOW, Coupon Name: Pop Up Form Save 10%, Coupon Value: 8.00"
2657,1233,26/11/2016,Shipped,356,356,0,0,0,Free Shipping,249.2,249.2,5,29/11/2016,Austin,TX,78703,"Product ID: 509, Product Qty: 2, Product SKU: 401-Black-L, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 67.00, Product Total Price: 134.00|Product ID: 510, Product Qty: 3, Product SKU: 402-Black-L, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 74.00, Product Total Price: 222.00","Coupon Code: savings, Coupon Name: Black Friday Cyber Monday 30% off, Coupon Value: 106.80"
